Open,High,Low,Close,Volume
33774,33855,33774,33835,211178011
33835,33855,33812.5,33847,191443374
33847,33908.5,33847,33847,241359462
33847,33916,33847,33903,212180793
33911,33950.5,33911,33926.5,282118538
33926.5,33926.5,33896,33896,189279298
33896,33940,33877,33940,184280697
33940,33957,33940,33950.5,183531339
33950.5,33950.5,33894,33931,157086596
33931,33931,33870.5,33908,157186523
33908,33925.5,33884,33918.5,141151839
33918.5,33918.5,33861,33865.5,128615899
33865.5,33897.5,33865,33865,218343231
33865,33889,33865,33889,302899628
33870,33870,33835.5,33835.5,170721107
33835.5,33870,33823.5,33870,159479586
33875,34091,33875,34091,220162911
34091,34094,34016.5,34079,118202217
34079,34113.5,34079,34102,183914666
34094.5,34094.5,34070.5,34086,233136180
34086,34086,34052,34054.5,199522024
34054.5,34054.5,34025.5,34025.5,241930332
34025.5,34116,34017.5,34034.5,307310516
34034.5,34066,34026.5,34030.5,200586602
34030.5,34038,33977.5,33977.5,239369242
33977.5,33977.5,33931,33944.5,274096606
33944.5,33950.5,33921.5,33950.5,337634396
33950.5,33953.5,33900.5,33927.5,278278190
33927.5,33934.5,33890.5,33904.5,268613979
33910.5,34004,33910.5,33975.5,347643238
33975.5,33983,33914.5,33951,207957038
33949,33982.5,33936.5,33982.5,287834749
33982.5,34060,33982.5,34060,303226535
34060,34060,34018,34018,221890509
34018,34050,34013.5,34050,269823943
34050,34050,33982.5,34000,260865084
34000,34097,34000,34074,249250385
34074,34074,34027.5,34027.5,246606417
34027.5,34035.5,34009.5,34035.5,289656661
34035.5,34035.5,33952,33964,244818165
33964,33964,33922.5,33930.5,284982674
33930.5,34000,33930.5,34000,298410718
34013,34030,33905.5,33906,221205532
33905.5,33905.5,33840.5,33858.5,286616796
33858.5,33903,33835.5,33835.5,321631891
33835.5,33852.5,33783,33829,231162354
33846.5,33882.5,33820.5,33820.5,238749955
33820.5,33824.5,33804.5,33824.5,210332834
33824.5,33869.5,33824.5,33851.5,273110446
33851.5,33866,33813.5,33819.5,232726534
33819.5,33823.5,33774.5,33801.5,289217035
33808,33830,33808,33813.5,271278449
33813.5,33813.5,33667.5,33667.5,255223153
33667.5,33675,33613.5,33648.5,325268364
33648.5,33708,33630.5,33708,367501678
33708,33762,33708,33762,462431167
33762,33780,33710,33710,286055387
33710,33722.5,33672,33699,216451555
33699,33754.5,33699,33754.5,255525205
33754.5,33755.5,33714.5,33720,294210661
33720,33792.5,33716,33792.5,277422809
33792.5,33814.5,33777,33814.5,280947446
33814.5,33830,33755.5,33767,280843337
33767,33808.5,33729.5,33808.5,278274546
33808.5,33818.5,33790,33802.5,209764478
33802.5,33802.5,33671,33725,246065522
33725,33725,33650.5,33655,260205526
33655,33741,33655,33741,202735519
33729.5,33820,33729.5,33820,215108797
33820,33827.5,33787.5,33812.5,263219927
33812.5,33870,33812.5,33830,259788784
33830,33883,33830,33883,323454535
33885,33924,33872,33924,290785200
33924,33954,33916.5,33920,273411858
33920,33935,33896,33909.5,300410169
33909.5,33930,33909.5,33919.5,244714956
33919.5,33938.5,33894.5,33896,287256764
33896,33945,33896,33931.5,270332698
33931.5,33940,33915.5,33918,253901284
33918,34005,33918,34005,265873058
34008,34050,33989,34050,227843465
34050,34080,34036.5,34055,240073768
34055,34080,34045.5,34080,321745801
34080,34096,34061.5,34061.5,330849551
34061.5,34149,34061.5,34142,234618497
34142,34174.5,34119,34119,232597069
34119,34136.5,34094.5,34111.5,278710190
34115,34156.5,34115,34141,282758072
34141,34141,34075.5,34087.5,325469973
34087.5,34123.5,34087.5,34116.5,249643354
34124,34148,34110.5,34125,246448703
34125,34134.5,34124,34125.5,299602473
34125.5,34191,34110,34191,308338881
34191,34236,34191,34236,218985061
34236,34236,34200,34222,279083122
34222,34235.5,34205,34229.5,259886697
34229.5,34229.5,34184.5,34191.5,352544334
34199,34199,34169.5,34169.5,288725549
34148.5,34148.5,34041.5,34071.5,211698257
34071.5,34116.5,34055,34055,250614864
34063.5,34063.5,33975,34019,212009491
33994.5,33994.5,33899,33955,161811449
33955,33955,33913.5,33936.5,238807614
33936.5,33996.5,33936.5,33996.5,258025366
33996.5,34050,33996.5,34040.5,272923849
34040.5,34040.5,34010.5,34010.5,332783243
34010.5,34046.5,34010,34010,309467948
34010,34042,33975,33975,264060127
33975,34055,33960.5,34055,223358530
34055,34095,34055,34090.5,243966939
34090.5,34159,34090.5,34147.5,235606172
34147.5,34200,34132.5,34185.5,245556474
34185.5,34206,34185.5,34194,228017664
34194,34205,34185.5,34194,296851363
34194,34209,34194,34194,417415537
34194,34194,34150.5,34176,251728240
34176,34194,34156.5,34194,233471595
34194,34194,34156.5,34156.5,219926598
34156.5,34156.5,34080.5,34110.5,318361367
34110.5,34173.5,34090.5,34173.5,213224755
34173.5,34190.5,34170.5,34190.5,219286027
34190.5,34209.5,34190.5,34195,238570231
34195,34205,34195,34205,248869578
34195,34195,34101,34101,277924319
34101,34101,34052,34052,278045678
34052,34060,34018.5,34050,260444157
34050,34050,33976,33995.5,242852967
33995.5,33995.5,33935,33964,241448176
33975.5,33983.5,33950.5,33968,264744232
33968,33983.5,33963.5,33963.5,231506916
33963.5,33963.5,33925,33953,239423060
33953,33977,33946.5,33946.5,239481607
33946.5,34055.5,33946.5,34055.5,221891713
34055.5,34094,34040.5,34083.5,237958115
34083.5,34148,34083.5,34120.5,263507831
34120.5,34129,34073.5,34088.5,270490134
34088.5,34088.5,33909,33918.5,268839224
33918.5,33918.5,33888.5,33888.5,305677202
33869,33957,33860.5,33957,208602678
33957,33964.5,33921.5,33964.5,265662261
33964.5,33964.5,33909,33913.5,294107213
33909,33976,33909,33961.5,261427267
33961.5,33961.5,33932,33932,347784796
33932,33979,33932,33973.5,357299956
33973.5,34017.5,33973.5,33987.5,275546323
33987.5,34001.5,33949.5,33949.5,246438517
33949.5,33954,33900.5,33900.5,235638697
33900.5,33900.5,33833,33863.5,257444904
33863.5,33898,33863.5,33885.5,240149601
33885.5,33885.5,33849,33851.5,212151054
33851.5,33869.5,33843.5,33869.5,211161296
33869.5,33869.5,33841,33841,340521331
33841,33888,33808.5,33877.5,301074487
33877.5,33908.5,33877.5,33901.5,185377110
33900.5,33919.5,33842,33842,211323222
33838,33919.5,33820,33919.5,189788954
33919.5,33933,33899,33932,240590770
33932,33933,33898,33923,354225248
33923,33923,33874.5,33874.5,221681542
33874.5,33883.5,33833.5,33868.5,229925070
33868.5,33899,33862.5,33899,257440914
33899,33899,33876,33876,251492190
33876,33877,33812.5,33812.5,236610642
33812.5,33850,33771.5,33846,191658860
33846,33924,33832.5,33908.5,222260266
33908.5,33970,33908.5,33970,283573729
33970,34047.5,33970,34010.5,221432430
34010.5,34022.5,33998,34013,297501771
34004.5,34013.5,34004.5,34013.5,337873631
34013.5,34013.5,33939.5,33948.5,282689241
33948.5,33948.5,33913,33913,236565259
33910,33910,33860.5,33860.5,183987691
33860.5,33900,33860.5,33870.5,192119443
33870.5,33904,33855,33904,206383796
33904,33947,33904,33947,320682288
33954,34040,33904.5,34040,243010903
34044,34064.5,34024.5,34057.5,236824660
34059,34061,34037,34049.5,293280659
34049.5,34049.5,34027.5,34034.5,278342352
34034.5,34035,34020.5,34035,228715568
34035,34059,34031,34031,223420632
34031,34107.5,34018,34084.5,256958924
34073,34118,34073,34092.5,263872176
34092.5,34145,34088.5,34104.5,235944144
34104.5,34228.5,34104.5,34228.5,239996372
34218.5,34266,34205,34205,187819452
34205,34275,34205,34261.5,242443109
34266,34354.5,34266,34334,216299912
34334,34334,34250.5,34279.5,275584205
34279.5,34294,34235,34253,251982920
34253,34284,34241.5,34250,278712531
34250,34280,34250,34280,292464109
34280,34310.5,34269.5,34290,325725001
34290,34290,34255,34255,267719372
34255,34298.5,34250.5,34298.5,300625481
34298.5,34539.5,34298.5,34485,166341432
34478,34648.5,34470.5,34554,206619021
34554,34644.5,34542,34620.5,153666721
34620.5,34730,34607,34710.5,201916364
34735,34780,34679,34763.5,247989454
34742.5,34756.5,34611.5,34748.5,192563729
34763.5,34770,34668.5,34692.5,177714250
34692.5,34769,34653,34752,145422206
34740.5,34801.5,34702.5,34752.5,190363501
34752.5,34752.5,34661.5,34710.5,203854824
34710.5,34743.5,34665,34665,328862782
34665,34759.5,34665,34759.5,251907735
34771,34849.5,34758.5,34789,169763165
34800.5,34840,34760.5,34828,149621225
34828,35133,34790.5,35026.5,205193805
35026.5,35496.5,35026.5,35381,121194673
35409.5,35409.5,35093.5,35297,75765292
35307,35513,35293,35513,104916099
35496.5,35700,35476,35596,63859886
35585,35958,35585,35958,198296542
35952,35952,35678,35825,85816667
35840,35840,35432.5,35474,87492875
35448,35520,35176.5,35273,105636482
35293.5,35428,35176,35296,82543839
35296,35450,35276,35437,171751582
35439.5,35500,35286.5,35286.5,303412416
35331,35435,35326,35405.5,114001104
35388.5,35450,35351.5,35449,350254998
35449,35449,35273.5,35290.5,165843512
35290.5,35371.5,35272,35330,128823864
35337,35383,35328.5,35362,200856155
35356,35485,35356,35471,259967576
35471,35539.5,35384.5,35418,158512058
35436.5,35493.5,35328,35360.5,124946755
35386,35447,35334,35402.5,167142467
35402.5,35402.5,35201,35223,139883354
35214,35294.5,35214,35253,131448388
35253,35295.5,35150.5,35286,229560899
35297,35297,35241.5,35260.5,177087950
35260.5,35409,35260.5,35409,126782892
35409,35420.5,35326.5,35403.5,197341599
35403.5,35529,35403.5,35492,147724537
35481,35539.5,35480,35501.5,211750836
35516,35650,35516,35628.5,188540681
35628.5,35628.5,35547,35591,255114223
35612,35713,35612,35661.5,187854921
35661.5,35664,35600.5,35600.5,170155279
35600.5,35600.5,35532,35549.5,178257760
35549.5,35549.5,35463,35463,244811482
35467,35614.5,35467,35601.5,310170115
35611.5,35716.5,35611.5,35716.5,217933347
35716.5,35773.5,35705.5,35705.5,183583459
35701.5,35715.5,35571.5,35571.5,167812023
35571.5,35642,35550.5,35550.5,243468729
35533.5,35555,35470.5,35555,188011626
35540.5,35540.5,35409.5,35500,164920605
35492.5,35492.5,35406.5,35416.5,201164647
35410.5,35495.5,35378.5,35468,221433536
35468,35513,35426.5,35458.5,224024631
35458.5,35458.5,35388.5,35396,230800460
35396,35447.5,35381.5,35395,210359880
35398,35465.5,35378.5,35399.5,210481203
35393.5,35455.5,35385.5,35424.5,249403697
35436,35466,35436,35439.5,209347734
35426.5,35509,35422.5,35422.5,227080327
35417,35501,35350.5,35350.5,161173692
35340.5,35356,35310.5,35335.5,202996314
35342,35385,35269.5,35309,233803120
35309,35398,35277.5,35305,156709189
35305,35347,35242.5,35298,205206010
35294,35399.5,35222.5,35399.5,178754563
35380.5,35429,35349,35379,147895496
35366,35390,35354.5,35372,132629718
35376.5,35376.5,35294,35294,278820843
35286,35421.5,35286,35421.5,192524964
35421.5,35440,35390.5,35404.5,177735411
35396,35440,35379,35428.5,211800849
35428.5,35428.5,35304.5,35304.5,206971059
35304.5,35418.5,35304.5,35387.5,165807010
35408,35430,35381.5,35381.5,159753469
35353,35442.5,35353,35431,185214427
35415,35421.5,35329.5,35329.5,182000443
35329.5,35352.5,35218,35251.5,154952571
35251.5,35312,35217,35298,181503516
35298,35300.5,35239,35250,176849395
35250,35264.5,35223.5,35224.5,240287472
35224.5,35264.5,35133.5,35209,165996768
35209,35239.5,35051.5,35069.5,212491247
35061.5,35090.5,34884.5,34953.5,101187241
34953.5,35117,34953.5,35033,95003374
35033,35060,34959.5,34996,89306604
34972,35011.5,34860.5,34968.5,90256927
34965,34996,34779,34957.5,66456464
34957.5,35028,34890,35000.5,89440576
35010.5,35020.5,34843,34947,80048854
34947,35060,34947,35045,125579486
35045,35120,35042.5,35083,179339669
35076,35110.5,35045.5,35062.5,142483599
35065.5,35068,34980.5,35050.5,158528391
35050.5,35050.5,35026.5,35026.5,175367336
35026.5,35077,34961.5,34995.5,154064180
34995.5,35047,34995.5,35031,161705670
35047,35098,35040,35040,217414311
35040,35092,35039.5,35083,127616168
35083,35109.5,35083,35095.5,144116811
35095.5,35111,35089,35111,196167129
35111,35192,35111,35150.5,167825569
35150.5,35161,35095,35095,155078090
35095,35123,35044,35107,132007692
35107,35112.5,35081,35109,204907996
35129.5,35164,35129.5,35155.5,154955045
35155.5,35160,35114.5,35160,196057160
35160,35320,35160,35320,262213798
35320,35340,35279.5,35340,179688729
35340,35344.5,35300.5,35304.5,145419118
35304.5,35304.5,35270.5,35270.5,193052361
35270.5,35290.5,35250.5,35253,210680143
35253,35289.5,35253,35289,162408099
35289,35289,35258.5,35283.5,232454761
35283.5,35283.5,35283.5,35283.5,340466405
35283.5,35304.5,35283.5,35284,286988842
35272,35272,35194,35255,318724329
35255,35255,35208,35242.5,239693830
35242.5,35263,35242.5,35242.5,315116013
35242.5,35259.5,35238.5,35238.5,286068965
35238.5,35271.5,35215,35267,294155475
35267,35328,35267,35328,337523276
35328,35424,35328,35412.5,228461041
35420,35430,35378.5,35404.5,149848474
35404.5,35404.5,35355.5,35361,282926448
35361,35386.5,35335.5,35351,215873479
35351,35368,35350.5,35356,202342653
35356,35380,35356,35380,206766804
35380,35380,35327.5,35327.5,191756350
35327.5,35327.5,35253,35253,231564408
35253,35292.5,35253,35268,181362303
35283,35291,35245.5,35267.5,207189056
35267.5,35267.5,35252.5,35252.5,242709063
35252.5,35252.5,35125,35143,326824465
35147,35147,35057,35072.5,143844735
35059,35091,35008,35068.5,168148887
35068.5,35078.5,34981,35029,200695606
35029,35074.5,35029,35074.5,188349948
35074.5,35078,35030,35062,289487958
35078,35116,35078,35116,214059464
35116,35140,35116,35116,209277439
35116,35131.5,35116,35121,131109763
35121,35121,35076.5,35085.5,226584924
35085.5,35150.5,35085.5,35150.5,258223198
35150.5,35175,35150.5,35168,266491321
35174,35216,35168,35208,235435054
35208,35286,35208,35271.5,211801549
35271.5,35290,35263,35290,259557615
35290,35294,35275,35285,181877056
35285,35285,35224.5,35224.5,195635600
35224.5,35293,35224.5,35293,182870515
35293,35330,35252.5,35265,270177475
35265,35375.5,35265,35340.5,172512544
35340.5,35380,35340.5,35380,238198587
35380,35405,35367,35405,247580947
35405,35435,35349,35349,240072705
35349,35364.5,35349,35349,324137290
35349,35434,35349,35421,189921762
35421,35479.5,35401,35424.5,158346914
35424.5,35424.5,35361.5,35365,203622099
35365,35418.5,35351.5,35407,162767895
35407,35430,35400.5,35400.5,206795855
35400.5,35400.5,35353,35361.5,140209630
35361.5,35367.5,35241.5,35241.5,172040946
35241.5,35270,35184,35200,186755882
35200,35200,35150,35191.5,185072589
35191.5,35234.5,35171.5,35228.5,152494380
35228.5,35255,35215.5,35239.5,183867564
35239.5,35239.5,35168,35187.5,215178126
35187.5,35213,35170.5,35213,154416287
35205.5,35211.5,35150.5,35150.5,223268941
35150.5,35150.5,35052,35057,170406983
35057,35109.5,35053,35094,140108901
35094,35106.5,35082,35106.5,149058705
35094,35102,35086.5,35102,201724140
35102,35109.5,35087.5,35087.5,152296051
35087.5,35087.5,35002.5,35060,181965981
35060,35111,35060,35111,182685758
35111,35150,35070.5,35070.5,264605154
35066,35088.5,35048,35080,162075402
35080,35155,35080,35155,185573945
35155,35155,35123.5,35131,227793788
35131,35168.5,35131,35168.5,212688495
35168.5,35210,35168.5,35168.5,259376798
35168.5,35200,35104.5,35104.5,210623681
35104.5,35120,35049,35059.5,188604984
35059.5,35084,34987,35032.5,179873786
35032.5,35059.5,35020.5,35041.5,181827655
35041.5,35077,35017.5,35077,172157054
35077,35077,35058,35077,249782158
35077.5,35078.5,35060.5,35077,182690392
35077,35077,35044,35053.5,221247999
35053.5,35077,35053.5,35053.5,255076343
35053.5,35053.5,34961.5,34971.5,177978816
34971.5,34994,34900.5,34934.5,160575879
34952.5,35004,34925.5,34990,147783058
34983,34993.5,34943.5,34993.5,191840831
34993.5,35023.5,34860.5,34887,212277207
34887,34888.5,34737,34749.5,115569409
34749.5,34821,34631.5,34631.5,153606660
34681.5,34703.5,34620.5,34620.5,70798029
34615.5,34700,34540.5,34656.5,144559299
34639.5,34671,34595.5,34662,79357762
34662,34730,34626,34630.5,145719931
34630.5,34753.5,34630,34753.5,136768588
34753.5,34820.5,34751,34786,101055691
34786,34855.5,34786,34830,144245594
34830,34830,34753.5,34760.5,135543710
34760.5,34760.5,34719,34745.5,115424614
34745.5,34828,34730,34811,122586124
34811,34844,34790.5,34790.5,97599394
34790.5,34813,34780,34810,134072334
34823,34980.5,34823,34942.5,108222552
34942.5,35064.5,34942.5,35058,118134487
35069,35075,35004.5,35032.5,290474621
35032.5,35057,34963.5,35050,145290523
35041,35063.5,34975.5,35053.5,135736433
35053.5,35053.5,35008,35044.5,187273439
35044.5,35044.5,34984,35004,153637479
35009,35036,34937.5,34937.5,160673809
34935.5,35010,34935.5,35003,155336614
35002.5,35020.5,34949,34950.5,192531282
34950.5,34967.5,34949.5,34967.5,287649706
34967.5,34993,34967.5,34985,173236698
34985,34985,34854.5,34886,185446734
34886,34887.5,34809,34809,138807043
34809,34809,34656.5,34729.5,115308689
34729.5,34784.5,34700,34700,158497210
34691.5,34727,34682.5,34682.5,140298321
34682.5,34704.5,34594.5,34599,150762062
34599.5,34669,34599,34645,199990271
34645,34729,34645,34680,140625261
34680,34708,34644,34707.5,405353058
34707.5,34713,34651,34656.5,134595870
34656.5,34722,34656.5,34699.5,172682645
34699.5,34699.5,34670.5,34694.5,195948040
34694.5,34750,34694.5,34740.5,190464771
34740.5,34740.5,34623.5,34623.5,240215231
34619,34634,34480,34524.5,118907594
34524.5,34533,34257,34316.5,106630045
34295,34343,34108.5,34343,104381550
34350,34503,34335,34503,161158035
34503,34510,34370,34417.5,120090055
34417.5,34510,34417.5,34429.5,152150950
34438.5,34488.5,34438.5,34477.5,226555043
34477.5,34496,34453.5,34454.5,216052011
34454.5,34493.5,34360.5,34360.5,143605861
34360.5,34560.5,34358,34560.5,144481245
34560.5,34599.5,34540.5,34599.5,251590393
34574.5,34592.5,34534.5,34552.5,142409346
34552.5,34552.5,34465,34498,136197520
34498,34525,34461,34525,151955907
34526,34592,34526,34584,161847444
34592.5,34594,34535.5,34545.5,98121744
34545.5,34646,34535.5,34615,203891422
34620,34650,34606.5,34640,175178379
34640,34640,34589.5,34589.5,145841237
34589.5,34589.5,34575.5,34575.5,200262278
34575.5,34575.5,34480,34523,208837749
34523,34580,34523,34580,236654880
34586.5,34666,34586.5,34652.5,162963158
34652.5,34652.5,34605,34618.5,148236020
34618.5,34618.5,34554,34554,204756158
34553.5,34616,34536,34616,284053512
34616,34679.5,34616,34675,229353845
34675,34692,34635,34658,189902744
34648,34675,34637.5,34675,143963899
34675,34690,34654.5,34665.5,164258974
34665.5,34669.5,34609.5,34609.5,159757076
34609.5,34640,34600.5,34600.5,157289680
34599.5,34599.5,34539,34557.5,153474636
34557.5,34560.5,34489,34501,170940052
34501,34509,34480.5,34496.5,178187071
34501,34520,34486.5,34506.5,165053542
34520,34575,34501,34501,188237642
34501,34501,34411.5,34424,160552411
34424,34445,34341,34356,166779271
34356,34356,34169,34310,130703427
34311,34332,34257.5,34257.5,142939209
34252.5,34252.5,34052,34087.5,116891817
34026.5,34072,33874,33994.5,78263305
33973,34117,33961,34116,114286772
34116,34150,34060,34150,121581602
34154,34173.5,33960.5,34059,133558519
34080,34080,33711.5,33857,81898581
33870,33932,33824,33916,113261493
33920,34029.5,33870,33870,171975982
33870,33963,33772.5,33876.5,79067812
33891,33926,33824.5,33849.5,92048039
33850,33965.5,33833.5,33965.5,126586299
33965.5,33992.5,33916.5,33931,81672260
33918,33918,33798,33865,92065812
33880,34014.5,33880,33992.5,94494180
33992.5,34026.5,33946.5,33983.5,105290467
33983.5,34020,33941,34020,132686007
34023.5,34062,34023.5,34030.5,145121168
34011.5,34042,34011.5,34042,176217990
34042,34109.5,34040.5,34050,104291145
34060,34128,34060,34077,183847905
34077.5,34100,34005.5,34005.5,161950454
33987.5,34113.5,33987.5,34113.5,118312097
34113.5,34117,34000,34000,86310138
33999.5,34014,33925.5,33985,86394358
33999,34017,33951,34017,101792731
34017,34057.5,34002.5,34054.5,154216127
34054.5,34131,34054.5,34131,141339507
34131,34131,34053.5,34101,142017313
34101,34119,34094.5,34118,142944478
34118,34180,34118,34180,176697749
34180,34190,34141,34190,142654920
34178,34222,34159,34219,192136609
34222,34242,34177.5,34177.5,138254741
34177.5,34177.5,34103.5,34135.5,87132775
34127.5,34159,34070,34123.5,104453465
34132.5,34136.5,34101.5,34115.5,123290749
34115.5,34121.5,34068,34114,169514781
34115,34158.5,34089,34158.5,135768309
34158.5,34184.5,34147.5,34170,177215310
34170,34176,34090,34090,177753569
34082,34105,34048.5,34105,153726599
34105,34120.5,34086,34101,177808541
34112.5,34145.5,34096.5,34096.5,132541638
34081.5,34081.5,34022,34025.5,137685293
34025.5,34054,33973.5,33981,199396433
33981,33995,33960.5,33960.5,168152414
33960.5,34106.5,33940,34106.5,141129798
34107,34291.5,34107,34279.5,158888478
34276,34327,34259,34317,142939390
34335.5,34335.5,34296,34308,151796512
34308,34335,34308,34326.5,219012497
34326.5,34326.5,34268.5,34284.5,190214445
34284.5,34325,34283.5,34308.5,177496842
34308.5,34348,34308.5,34312.5,172632834
34312.5,34330,34295,34330,187850981
34329,34329,34287,34287,202119128
34287,34421.5,34287,34417.5,220990599
34417,34474,34417,34424.5,163336593
34424.5,34449.5,34417,34417,178444852
34417,34417,34366,34366,328216041
34366,34456.5,34348.5,34454,306460777
34454,34475,34419,34419,213420451
34419,34447,34400.5,34400.5,229574948
34400.5,34400.5,34364.5,34364.5,283588354
34364.5,34364.5,34360.5,34360.5,592034338
34360.5,34360.5,34347,34347,571514116
34347,34420,34347,34420,267792518
34420,34420,34350.5,34350.5,176903599
34350.5,34360,34325.5,34325.5,248880017
34325.5,34360,34317,34317,238116243
34317,34374,34317,34361.5,222562309
34361.5,34377,34352,34362,208471403
34362,34375.5,34303.5,34320,185337033
34320,34355,34313,34325,230232497
34325,34343.5,34310.5,34323.5,201187177
34323.5,34404.5,34323.5,34404.5,242550771
34404.5,34536.5,34404.5,34536.5,206230862
34536.5,34536.5,34476,34504.5,191650030
34504.5,34536.5,34470.5,34536.5,162083830
34536.5,34555,34506.5,34540,178773418
34529,34546,34513,34525,360969131
34513,34513,34485.5,34485.5,309275911
34485.5,34502.5,34466,34493.5,257619666
34493.5,34493.5,34451.5,34451.5,333192325
34451.5,34466,34440.5,34451.5,283129350
34451.5,34461.5,34436.5,34445,231101281
34443,34477,34435,34477,267309012
34477,34584.5,34477,34584.5,144535276
34586,34650,34577.5,34621,178703151
34621,34628,34594,34615,190065400
34615,34616,34602,34605.5,192455273
34605.5,34615,34565.5,34600.5,221450794
34600.5,34600.5,34540.5,34548.5,239441472
34548.5,34611,34548.5,34585.5,245301427
34585.5,34598,34552,34552,206856991
34552,34608.5,34543.5,34596,178367024
34596,34608.5,34580.5,34592,171157231
34585.5,34585.5,34542,34542,201660247
34542,34577,34540.5,34540.5,222904917
34540.5,34560,34535.5,34535.5,235396287
34535.5,34535.5,34486.5,34486.5,179221374
34486.5,34518,34465.5,34494,195075510
34494,34500,34485.5,34500,249232160
34500,34738.5,34500,34708,218208488
34708,34801,34708,34794,186368868
34794,34848.5,34776.5,34847,201794790
34847,34999.5,34847,34967.5,122447173
34971.5,35020,34915,34940,157136803
34940,35020,34940,35020,172788451
35020,35031.5,34983.5,35007.5,196795932
35007.5,35056,34990.5,35032.5,205114754
35032.5,35111.5,35021,35021,189048267
35019,35037.5,34966.5,34999,172447059
34999,35030,34988.5,35013,152917635
35013,35194.5,35013,35181.5,146192953
35178,35207.5,35133.5,35205,150817421
35207,35373,35193,35280,132121529
35280,35317.5,35240,35280,162654045
35280,35396.5,35252.5,35396.5,128025428
35397,35397,35217,35217,169388442
35211.5,35218,35059.5,35100.5,169856893
35092.5,35094,35029.5,35050.5,149081246
35050.5,35050.5,34963.5,35020.5,154881230
35020.5,35086,34985,35060,159772508
35066,35085.5,34984,34984,197260323
34972.5,35015,34949.5,35011,169846436
35015,35050,35000.5,35030.5,137177420
35030.5,35030.5,34982.5,34982.5,235726461
34982.5,34982.5,34852.5,34880.5,155519444
34861.5,34945,34861.5,34923,146536102
34923,34923,34846,34923,132829823
34930,34990,34930,34990,138800806
34990,35000,34959,35000,174001326
35000,35010,34975,34975,134058012
34975,34992,34974.5,34974.5,145317334
34959,35014,34916,35014,139196492
35014,35014,34961,34961,164812925
34961,34999,34942,34984.5,113712154
34984.5,34993,34920.5,34920.5,187661693
34918.5,34963.5,34911.5,34963.5,170750669
34946.5,34963.5,34940.5,34955,118064012
34955,34996.5,34955,34996,117121577
34996,34996,34913.5,34913.5,289408142
34913.5,34948,34869.5,34948,203536321
34948,35027.5,34948,35027.5,153360724
35017,35029.5,34980.5,34980.5,159539814
34980.5,34993.5,34896.5,34896.5,128452641
34896.5,34896.5,34714.5,34734.5,152597801
34728,34800,34726,34792.5,142903594
34792.5,34869,34760.5,34869,138966654
34890,35028,34890,35028,121899409
35001.5,35088,34992.5,35041.5,121484869
35059,35088,35053.5,35053.5,168371453
35044.5,35062.5,35017.5,35040.5,148298304
35040.5,35053.5,35033.5,35045,182704904
35050,35080,35022.5,35080,197489012
35080,35136.5,35070.5,35077.5,173899778
35077.5,35245.5,35034,35106.5,136912646
35106.5,35127,34974.5,34974.5,183485579
34960.5,34997.5,34913,34920,165472364
34929.5,34945.5,34860.5,34888.5,223051309
34871,34932.5,34850.5,34932.5,148921836
34940,34950.5,34882.5,34896,188071325
34905,34972,34884.5,34959,199961452
34959,35032.5,34947,34985.5,209854019
34985.5,35000.5,34944.5,34970.5,234466412
34960.5,34960.5,34911.5,34947,331989519
34947,34980,34943.5,34959,236095256
34959,34998,34959,34959.5,197687465
34959.5,35094,34959.5,35094,198644219
35094,35137,35055.5,35137,173659052
35140,35150,35050.5,35050.5,231898440
35050.5,35119,35050.5,35096.5,189283323
35096.5,35096.5,35051,35051,215094465
35051,35051,34972.5,34972.5,217495717
34972.5,34985,34927.5,34958.5,209455751
34958.5,35040,34958.5,35027.5,222629054
35020.5,35027.5,34935.5,34946.5,252965724
34952.5,34998,34928,34955.5,258444966
34955.5,34994,34920.5,34938.5,304520027
34946.5,34983.5,34946.5,34983.5,383521266
34983.5,34983.5,34878.5,34953,264134873
34953,35013.5,34950,35011.5,200642680
35013,35052,35013,35052,273775402
35052,35060,35020.5,35038.5,302700005
35038.5,35038.5,35032.5,35032.5,284121995
35032.5,35032.5,34980.5,35029.5,232204806
35029.5,35029.5,34996,35019.5,206285912
35019.5,35019.5,34887.5,34896.5,188455785
34896.5,34896.5,34752.5,34788.5,199087155
34788.5,34799.5,34750.5,34798.5,158846852
34798.5,34849,34723.5,34723.5,166217968
34723.5,34790,34701.5,34790,123191831
34798.5,34827,34776,34790.5,188536206
34790.5,34831,34790.5,34811.5,159339381
34811.5,34842.5,34777,34810.5,175950558
34810.5,34810.5,34752.5,34766,199333745
34766,34805.5,34752.5,34789,169392845
34789,34804,34760.5,34764.5,180972338
34764.5,34764.5,34619,34633,141648476
34633,34660,34579.5,34654.5,119579087
34654.5,34716.5,34654.5,34716.5,183052818
34716.5,34745,34702.5,34745,202017133
34752,34806,34752,34806,220443357
34806,34830,34776,34830,201064193
34830,34996.5,34830,34996.5,191451155
34996.5,35030,34996,34996,195627951
34996,35015,34960.5,34986,191859828
34994.5,35010,34979.5,34992,174471442
34992,34992,34960.5,34963,284935562
34963,34973.5,34922,34971.5,196441517
34971.5,35068.5,34920.5,35068.5,184132080
35068.5,35080,35052,35080,133437654
35080,35205,35060.5,35205,150605163
35205,35234,35132.5,35158.5,155405170
35158.5,35187.5,35130.5,35144,153619409
35144,35144,35082.5,35090.5,170194305
35085.5,35108.5,35052.5,35105.5,177621512
